"","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val"
"C19orf53",2670.27842331846,0.517936282352049,0.263097957051695,1.96860624900361,0.0489983244258338,0.445911552048451
"ACACB",4319.22360796336,0.517893642088126,0.330018187847691,1.56928818216268,0.116580804732037,0.580958545543589
"XPA",1272.07445662237,0.517866272400245,0.211484492542675,2.448719838386,0.0143364912280413,0.290746809667254
"OBSCN",2736.6200472006,0.517673666369704,0.333593714499275,1.55180881374439,0.120707976413945,0.586469087494509
"RNASEH2C",1339.79522003508,0.51766772173194,0.13864153846866,3.73385730892592,0.000188569354700212,0.0339058089689926
"ENSG00000272717",19.7240456726189,0.517588866365475,0.565877844329583,0.914665367361542,0.360367330928207,0.787328240421829
"PLA2G4B",66.9841962972334,0.517515187171331,0.504758100080013,1.0252736649284,0.305234078234344,0.752081467124125
"ENSG00000225681",31.4887425567762,0.517508881564628,0.613276829020265,0.843842221124463,0.398757578689166,0.809278088974298
"SAT2",1393.14095511764,0.517369694079913,0.137363727369388,3.76642148540889,0.000165604130347873,0.031291417942138
"ENSG00000280000",61.6531758803475,0.517365618241105,0.416392969672875,1.24249364403908,0.214054484123029,0.690826958323032
"HNRNPA3P6",24.7844547755954,0.517363894954322,0.376939685261651,1.37253761061321,0.16989613885978,0.646553755642667
"ENSG00000278991",88.644557325174,0.517069324864573,0.369542150642424,1.39921609474232,0.161748191597777,0.635762551044011
"GDI2P2",31.2329293616231,0.517043500740832,0.402386850852616,1.28494134349885,0.198812782131244,0.676499592951143
"CCDC17",86.9512007646108,0.516987598273071,0.435336802912881,1.18755775944937,0.235007687968329,0.708319035070261
"KIRREL2",95.5322432501289,0.516936347888078,0.321016567368532,1.61031049620136,0.107330088956805,0.561461923121721
"FBXL16",36999.3842409242,0.516820957650206,0.295476056429454,1.74911281778799,0.0802715200135492,0.514699624349868
"ENSG00000285731",30.8105009554477,0.51680710277992,0.459883758923042,1.12377767805974,0.2611073533819,0.726212333129559
"ZNF444",1286.76441165189,0.516353603703105,0.197918337364879,2.60892250095636,0.00908278100122407,0.238187237405131
"CACFD1",663.973961587305,0.516083833130108,0.261547489183928,1.97319360526219,0.0484735087676219,0.443915290819275
"ENSG00000257398",23.5590722993528,0.516075685668077,0.482381156425481,1.06985042594176,0.284686640355242,0.74095513988706
"APOA1-AS",157.666005635566,0.516023036915808,0.323941346280024,1.59295206629704,0.111170944652685,0.570381940468781
"MRPS6",1344.89545309402,0.515963687490469,0.22701204054579,2.27284722982081,0.0230353877535851,0.350398671829062
"ENSG00000273145",27.4418150036916,0.515925843970593,0.446704384216428,1.154960332157,0.248106671056651,0.717938056233347
"DLX6",90.4654142658645,0.515887888378505,0.41938264367584,1.23011263379144,0.218654929702922,0.694743579846935
"CAMSAP3",1703.18218516313,0.515862428371444,0.178385266158465,2.89184437414908,0.00382987605714972,0.159034497374752
"C20orf27",1010.40775075528,0.515842657485279,0.226727388485406,2.2751669347547,0.0228959175826031,0.349817222143297
"AIRN",58.7779928632187,0.515407808095076,0.363275093808038,1.41878101989405,0.155962867839389,0.629000820670911
"ENSG00000278922",66.8046904419256,0.515311591902527,0.433963677369525,1.18745327956038,0.2350488747994,0.708319035070261
"SLC19A1",1303.46768751937,0.515307175521224,0.464533616567611,1.10930007461844,0.267300752926089,0.730533648173201
"PPM1N",42.7566943626861,0.515299198921478,0.446403370536764,1.15433536781291,0.248362701772915,0.718414752441153
"MAFG-DT",93.7862630340609,0.515215318039694,0.314378235179512,1.63883901741958,0.101246790889767,0.55117355435303
"SH3TC1",928.990603489337,0.515179602823338,0.373716566766701,1.37853027838862,0.168039626131851,0.64518974301739
"SAP30",1495.41217395212,0.515150593508286,0.228091849165751,2.25852258812604,0.0239130979451204,0.355041244260701
"ISOC2",1115.38557944714,0.515095953679161,0.192032622772405,2.68233566902665,0.00731100610027055,0.215902312016048
"RPS19BP1",2729.17434716748,0.514956378584143,0.166684984786733,3.08939871964479,0.00200562075752973,0.116326003936725
"ENSG00000273058",38.4881916072933,0.514955657965195,0.379834782163801,1.35573592031686,0.175183206176899,0.651995431146789
"RPL17P49",20.913477330114,0.514868582425828,0.689678323848904,0.746534383671054,0.455344669131004,0.839644005418629
"SDK2",1951.71932416299,0.514822902833819,0.251794039969323,2.04461909780129,0.0408924251900438,0.421262782834376
"LINC02942",19.5254616672224,0.514543230416915,0.579406140516825,0.888052774100646,0.374512364241316,0.794278853169104
"CEP250",7287.68548558779,0.514484085137643,0.161720561075752,3.18131523731637,0.00146608005353658,0.0972201515094985
"LINC02371",60.0063539791047,0.51421501601995,0.45241866612259,1.13659107045025,0.255709274708787,0.723571756594125
"NPFFR2",36.2154371916832,0.514041509574376,0.842856918886341,0.609879919184355,0.541941355537103,0.875285050084833
"MYO1G",160.904501706012,0.513946216902688,0.791734311268192,0.649139755076996,0.516248047591658,0.864804331087948
"APP",115028.024501506,0.513918698215701,0.296305055669858,1.73442433188959,0.0828428209205124,0.518807992434882
"CCDC136",3946.72100347022,0.513802540372438,0.132218581751915,3.88600855919403,0.000101905914935642,0.0248959238245802
"PABPC5-AS1",68.2934015207441,0.513415474846686,0.424984657571777,1.20808002288876,0.227016483089094,0.700963432436483
"ATG101",536.705884245298,0.513380322858345,0.193749821850553,2.64970732852769,0.0080561525378263,0.226051592985738
"DUSP9",208.998760406275,0.513251928416775,0.267748994722469,1.9169144928024,0.0552487955632664,0.462209397956818
"ENSG00000275674",39.7362538483226,0.513138040155072,0.329505366635656,1.55729797482317,0.1193997560237,0.583473268697059
"ENSG00000222007",49.7759187401697,0.512963984315369,0.394204471250254,1.30126373931899,0.193168194422582,0.669009987835738
"ENSG00000279428",35.9346008141588,0.512875261425584,0.495327998252693,1.03542554274095,0.300470222095743,0.748286805573613
"ENSG00000272733",23.7092888428357,0.51282867146986,0.700488404043152,0.732101585850475,0.46410656595463,0.843408067509406
"STEAP1",36.4837543679289,0.512828284109598,0.373460492417493,1.37317947820918,0.169696557810341,0.646302620977542
"RPL5P25",25.4040896770047,0.512809577820724,0.570529428400386,0.898831072147332,0.368742646805261,0.791860322929593
"ENSG00000283839",40.0270385461085,0.512504288285775,0.446415414442731,1.14804344049263,0.250950631170854,0.719870344234432
"MYO9B",8870.4805837288,0.512419813490117,0.234981098391901,2.18068524233172,0.0292067053258566,0.375201161126817
"MESP1",188.913563701846,0.51239555147718,0.243213196793093,2.10677528289342,0.0351370629791466,0.399729541492775
"CERS4",2034.58146676932,0.512266239289533,0.187047727226013,2.73869266890665,0.00616840055460733,0.198955864439942
"UPF3AP3",135.416841822656,0.512175366534672,0.343773137966864,1.48986441920323,0.136259888723372,0.605864274952047
"TSSC2",74.6981136380865,0.512127360604744,0.736943258992359,0.69493458872938,0.487096295057093,0.854710525490611
"ENSG00000249335",78.8603562778274,0.511922521141939,0.465373812067855,1.10002434143694,0.271321516364694,0.732698306617504
"PHLDB1",16299.608553996,0.511912435135974,0.286150093235129,1.78896476792456,0.073620489794623,0.500824684332286
"CDRT4",32.0771596661391,0.511844872245924,0.372544395967094,1.37391644536007,0.169467623528028,0.645878339528663
"SYDE1",536.897319187265,0.511792014541239,0.244987665647874,2.08905216998496,0.0367030272177102,0.40539653068034
"ENSG00000288850",87.5472639693065,0.511530832321961,0.31307212864265,1.63390728692377,0.102278319449598,0.552535946885855
"LAMP5-AS1",24.6083069007717,0.511521072572807,0.530000389250768,0.965133390365837,0.334478004526951,0.772358699397445
"RN7SL434P",21.8264366583439,0.511479999011705,0.411938549840903,1.2416415001928,0.214368862751665,0.691152358480217
"TBX3",306.388401195541,0.511435234779307,0.449572277098951,1.13760403127958,0.255285862550003,0.723317663253781
"ENSG00000286939",24.0831014337467,0.511408377339667,0.675085822957038,0.757545722260284,0.448722984227771,0.835637165678865
"MAP3K7CL",76.4432873167778,0.511277888497856,0.463158652580031,1.10389363482637,0.269639280334277,0.732371877727945
"RAB27B",1610.69358239914,0.511246691452241,0.473212224659312,1.08037507234796,0.27997519166432,0.738754341457648
"SLC7A3",50.0590787073433,0.511170943190584,0.448747172111921,1.13910677316334,0.254658622824246,0.722835359156611
"TBX1",34.7331551404374,0.510960199846843,0.648779337632866,0.787571629070573,0.430947315114918,0.826975137058534
"ENSG00000289015",59.6072771851606,0.510944567424611,0.285664428388716,1.78861810098857,0.0736763407002507,0.500824684332286
"NUP210L",227.958782919955,0.510781215073359,0.479753711440805,1.06467381677856,0.287023562696702,0.742137255439644
"COL24A1",1372.44162541162,0.510767117821261,0.480894747684993,1.06211831233356,0.288181977737292,0.742877070760156
"TYRO3P",90.7702758322579,0.510712882948132,0.345689188857729,1.47737591862707,0.139574897651557,0.607964099825831
"FMN1",2668.38364210971,0.510657512207791,0.333886757514232,1.52943326057496,0.12615707226265,0.594075518357944
"ENSG00000229492",114.171286994035,0.510550903145101,0.324454839082781,1.57356538305425,0.115587961500308,0.578681522841329
"HCFC1R1",1089.81851349232,0.510537630329817,0.2325443562233,2.19544193039703,0.0281319121030312,0.369848686054206
"ENSG00000280381",219.956506822434,0.510530516101327,0.429096034968737,1.1897814812913,0.234132290024677,0.707575105152672
"TMEM200C",531.929241304144,0.510481896881276,0.297593627006911,1.71536568849111,0.086278202013832,0.525033397439589
"ENSG00000259001",14398.8109045636,0.510434282401912,0.379026055094071,1.3466997203536,0.178076962389715,0.653681510122888
"HS6ST1",2793.99678167444,0.510192665724652,0.255986223474484,1.99304735543906,0.0462562618296671,0.437340026570022
"NPPC",126.304131003785,0.509513348752867,0.276996591603052,1.83942100443973,0.065853287046632,0.484157103863055
"ENSG00000261697",23.7550565948085,0.509477529782541,0.730866384487049,0.697087101823835,0.485748285583811,0.85429814100713
"ODCP",49.8280700622795,0.50931646667317,0.432424491941831,1.17781595669119,0.238869985842758,0.710962330058033
"LHX2-AS1",69.4295308240191,0.508993889123561,0.479285971151119,1.06198370025538,0.288243084932751,0.742877070760156
"ZNF603P",29.5812696299615,0.50866689100708,0.600535524112707,0.847022150369267,0.396982775241109,0.808473004545424
"SH3RF3-AS1",242.079352826736,0.508660324603369,0.250002651256305,2.03461972122002,0.0418891514542587,0.423563842237934
"KMT5C",358.76276888863,0.508649741996337,0.302409492405297,1.68198999955541,0.0925707791317913,0.534498585650238
"ANKRD49P1",76.9658055880442,0.508626916359127,0.352989047978134,1.44091415660759,0.14960893613658,0.618855926353726
"OPRK1",603.096856618304,0.508327370297645,0.497437534948378,1.02189186497637,0.306832083159924,0.753558160368188
"CLASRP",2361.23282581896,0.508270215092811,0.291334665834927,1.74462662600132,0.0810498829553296,0.51662883465656
"MXRA7P1",125.435747114859,0.508245347938028,0.337299904918698,1.50680548831028,0.131860522382907,0.600689941336352
"ENSG00000249012",32.3875155452189,0.508151933554797,0.69426908386537,0.731923609107929,0.464215195161066,0.843408067509406
"KCNC1",3876.33626000609,0.508078537342944,0.320090196741201,1.58729802573034,0.112445162180385,0.572306122157997
"JDP2",1835.63862783297,0.508015706931246,0.25595125768473,1.98481426317896,0.0471651400069799,0.439654408078121
"SRRM4",3371.5831505245,0.507974533278057,0.238876967911542,2.12651113968494,0.0334607227075097,0.392093526842941
"COPG2IT1",11829.9747541597,0.507897016956351,0.393333870202739,1.29126183995943,0.19661289809479,0.674125255645108
"GBP6",25.2690742202812,0.507842836027644,0.554089037910354,0.916536515399908,0.359385564401173,0.786971413364126
"ENSG00000257438",86.7297970327765,0.507840344354818,0.306641611346073,1.6561364327742,0.0976941927571253,0.543915438072403
"ENSG00000266498",67.5997143125229,0.507618339909464,0.458303523505463,1.10760296151948,0.268033323879016,0.731002117395817
"DGAT1",1118.12088151095,0.507587109359397,0.209355378706408,2.42452385267454,0.0153284763253984,0.3004740121321
"MRAS",7773.08476538959,0.507525215612557,0.33519677016789,1.51411129456394,0.129997614526892,0.598277683046284
"ENSG00000269246",22.5844749247195,0.507310152222526,0.412797518602608,1.22895639959237,0.219088153624857,0.695298003355307
"STAC",86.1052942278032,0.507282408057471,0.736210644171029,0.689045196607649,0.490794825915883,0.85601526354666
"PEAK3",69.6630620349754,0.507221846101688,0.311445437056222,1.62860580298091,0.103396495023626,0.554758464434768
"TC2N",180.636365244773,0.507211205109267,0.405394782088173,1.25115375806428,0.210878385489077,0.689726125665492
"RN7SL151P",1001.71885721102,0.507192678839376,0.274451846578431,1.84802064610789,0.0645993561483144,0.481182638682825
"PALM",12867.1673265382,0.507165234310685,0.224908438447349,2.25498535231444,0.0241342482088876,0.355487775383773
"PLXND1",4575.38876771085,0.50715908465619,0.183059884559049,2.77045452026709,0.00559781171188032,0.189619991685627
"SPATC1L",579.854785123428,0.507157419716888,0.344439378614927,1.47241416401426,0.140909070608925,0.608684904759326
"ENSG00000224671",38.387832712175,0.5065481233009,0.421604712221003,1.20147642713104,0.229566445184272,0.703913246623227
"WDR86-AS1",25.741366321587,0.506475525384078,0.637741594797214,0.794170443822353,0.427096212427775,0.824680760225166
"IL4I1",60.4448324669844,0.506446552306861,0.537564736853879,0.942112675155854,0.346134955755441,0.77948045064256
"LPAR2",79.8153579290861,0.50641653616243,0.426073657791561,1.18856570196643,0.234610611154745,0.707959106848243
"ENSG00000285816",68.5412242876868,0.506056626969533,0.444482538718301,1.13852982488083,0.254899312324753,0.722853240000501
"SLC26A11",1047.31572805312,0.505876456583191,0.204746982696027,2.47073949477551,0.0134834000258602,0.282371982045023
"ENSG00000273010",34.9744170592822,0.50586454515105,0.374308617291964,1.35146379693543,0.176546909423023,0.652873306866306
"ZNF890P",111.944918224049,0.505568210613921,0.372554821399451,1.35703037935417,0.174771557921174,0.651614752563822
"CROCCP3",1524.60377532283,0.505553097311747,0.316149902859689,1.59909300220825,0.109799939343925,0.567683055359592
"ENSG00000260279",308.296439050258,0.505532785755875,0.318099035861403,1.58923080161783,0.112008294878178,0.572211587520171
"ZNF768",1278.85517223808,0.505423222852314,0.22741155370101,2.22250459410176,0.026249223906632,0.363340778520359
"MFSD14A",946.557798734963,0.505385806983615,0.20847543045512,2.42419840976135,0.0153422207366347,0.3004740121321
"ENSG00000287558",132.219091173256,0.505151656738272,0.39952645286243,1.26437599592989,0.20609510434594,0.684136178110198
"PRKAR2B",2247.15135578004,0.505112377690241,0.257898603050279,1.95856965379439,0.0501632063693898,0.448354511917983
"KRT18",102.76742706142,0.5051099337828,0.915451267777927,0.551760592356655,0.581112390011542,0.888980661911396
"RPSAP36",173.852295245026,0.504740682118343,0.353397090486179,1.42825364358251,0.153218865371079,0.624719922642527
"DENND3",3578.69099321479,0.504066677279317,0.31729054006249,1.58865964670753,0.112137254026526,0.572211587520171
"CHD5",16313.81372583,0.504018708335466,0.240191437563224,2.09840414566317,0.0358694593857504,0.402010539714439
"GLUD1P3",182.755931738298,0.503982317169606,0.294601415875931,1.7107260522531,0.087131696046531,0.526399855984237
"ENSG00000288744",27.2053272881159,0.503931178116948,0.504139243972456,0.999587284945586,0.317510279000159,0.762816982426409
"HCN3",291.690356857618,0.503867292654431,0.251593337631165,2.00270522820083,0.0452089372973689,0.433909538820675
"ARMC5",762.310175549088,0.503800554050113,0.163740145161482,3.0768297753325,0.00209214738646884,0.118502755712261
"CRYZL1",1775.21279734668,0.503573267440234,0.152473348141536,3.30269698657621,0.000957598030345899,0.080303735969506
"ELMO3",189.355812760314,0.503544612228401,0.347350480084985,1.44967299917133,0.147149728661034,0.616429690970188
"ENSG00000281969",427.29102996715,0.503454171302057,0.385299701375687,1.30665601220169,0.191329564295599,0.667616739766132
"POU2F2",437.23771145527,0.503429162549399,0.26140304844363,1.92587334213113,0.0541201907948114,0.457835234194932
"GALK1",302.054856099914,0.503408942772304,0.276791283349492,1.81873119948171,0.0689524493568236,0.491714163592732
"SAMSN1",283.18334298239,0.503190755318688,0.378169162434226,1.33059700605865,0.183321648167377,0.658084808842328
"MGAT3-AS1",49.9361558970436,0.503009556366414,0.651195288250952,0.77244041141245,0.439853626948305,0.831226093411598
"S1PR4",30.9215400605611,0.502815641171617,0.489448842454325,1.02730989953979,0.304274562371252,0.751471760057168
"SDR16C5",106.774459678128,0.502762487662027,0.438047249534052,1.14773574813405,0.251077668863671,0.719944199038858
"AKT3-IT1",45.0576420964873,0.502714630208738,0.438544634252821,1.14632489134258,0.251660747377098,0.720286760835752
"ENSG00000272382",29.1325776879226,0.502578449627381,0.537979791866627,0.93419577691494,0.350202913745757,0.781856345940918
"CEROX1",2091.43341666095,0.502531497316185,0.267894179423995,1.87585821534715,0.0606747516127692,0.474123589779993
"BTBD10P2",32.6198256068205,0.50239007873087,0.443226449962756,1.13348397590687,0.257011066651664,0.724607815897404
"RN7SL448P",91.0134909620983,0.502350592607486,0.328256240470219,1.53036113460595,0.12592736356851,0.593794585257331
"ENSG00000279369",180.788692503432,0.502271716085536,0.279775247581948,1.79526859658454,0.0726109158745138,0.499250528743045
"KCNH3",4617.05173044714,0.502240637263273,0.271984744544767,1.84657649863375,0.0648085428771308,0.481850420542971
"ST6GALNAC6",637.72961172558,0.502108684226972,0.240679921813533,2.08620927098348,0.0369596708175458,0.407246741864767
"ENSG00000279711",279.208079439111,0.502000198507585,0.479240437335262,1.04749132042963,0.294873033229085,0.746283312683719
"UQCRFS1P1",36.6657248453114,0.501915282207338,0.479651556149268,1.04641645747344,0.295368797661375,0.746283312683719
"RPS3P7",34.8800361756937,0.50187819191209,0.580047646713475,0.865236148712456,0.386909188402611,0.802210512705148
"ENSG00000260816",95.8212830562543,0.501874341466411,0.39877533125447,1.25853908737938,0.208196860419721,0.687192828921701
"IL4R",993.597860353757,0.501725550156061,0.420544367932342,1.19303832939877,0.232854362121019,0.706449523615023
"ENSG00000278231",34.3164129391952,0.501712932735746,0.410993887786377,1.22073088589707,0.222187929569824,0.696520046901907
"MEX3D",962.694934093926,0.501632600539797,0.233243434239114,2.15068262125457,0.0315012589917636,0.385742048151255
"CACTIN",1638.51167719066,0.501555468029008,0.139200344361911,3.60311944864876,0.000314420948955008,0.0429385396995739
"KCTD21-AS1",54.6322372763136,0.501304647359908,0.506818333265015,0.989120981734051,0.322603953130989,0.765343344986032
"TRIM67",266.623820694355,0.500854519216911,0.216328027374387,2.31525487148324,0.0205989879124417,0.334692071078672
"GHDC",831.159288597175,0.500741065508978,0.187956682485692,2.6641301542822,0.00771876915536334,0.221454508649606
"ENSG00000228395",40.818509088803,0.500628690314804,0.380347157028144,1.31624144170416,0.188093018311119,0.663737986985031
"ENSG00000276564",111.932171890543,0.50022941778401,0.279008683748964,1.79288117868793,0.0729919254494823,0.500150921750936
"CXCL14",1795.38864678009,0.500175882766535,0.326469147188074,1.53207703415352,0.125503426250358,0.592801160879967
"MPPED1",2591.85658427705,0.499861744838596,0.338250901073796,1.4777839268181,0.139465621881049,0.607964099825831
"SLC15A5",19.4907307078425,0.499850805287207,0.793693629879201,0.629778023244667,0.528839826219236,0.870066267716975
"SUSD1",1184.01601145139,0.49984941287419,0.237590040225535,2.10383150909736,0.0353931471885565,0.40007495638556
"ENSG00000284858",43.7215249841797,0.499601372667407,0.403750493707986,1.2374012674985,0.215938148482257,0.692204116526422
"ENSG00000286550",56.1479678079597,0.49958955387033,0.377390313425508,1.32380068088033,0.185569249962491,0.661688137112616
"ENSG00000277383",23.8321064468717,0.499478046400343,0.512987531347182,0.973665081271349,0.330222860553928,0.770008220036298
"TMEM44",442.728482629116,0.499027449556453,0.298182337462256,1.67356475170036,0.0942161707951128,0.537178761633805
"FAM131B-AS2",185.66872422871,0.498799692104356,0.305392396180366,1.63330750320896,0.102404339525481,0.55284628476859
"C1orf35",1067.93443676766,0.498514219660256,0.176245778397369,2.82851722289932,0.00467641847552172,0.173765217136038
"VSNL1",12199.3166903666,0.498496306968777,0.318814968197274,1.56359128866346,0.11791358197409,0.581590421147902
"ENSG00000255182",126.703745719399,0.498352659256149,0.520920171933556,0.956677598808199,0.338730008233648,0.775146558722585
"TRAC",50.9053224083425,0.498226013049176,0.613442942735374,0.812179875812997,0.416688425151922,0.818951470691975
"TSPAN9",479.544324537823,0.497811661481397,0.273545362947673,1.81985048518854,0.0687817770843262,0.491714163592732
"ENSG00000259194",32.5282336870232,0.497788560192559,0.50355398597919,0.988550530931812,0.3228830998449,0.765343344986032
"C11orf21",20.158417165272,0.497762152215579,0.654640927396685,0.760359047814248,0.447039995191299,0.834968529215211
"KRT17P1",37.3759470183133,0.497332808900265,0.811465141673017,0.612882529833509,0.539954015583312,0.874635628462104
"APOE",37694.0923005201,0.497307849131093,0.200135017461651,2.48486174702728,0.0129601756426348,0.281284782862425
"MICAL3",8565.98478664929,0.497278900994762,0.221243544134323,2.24765383749616,0.0245982717255957,0.357745643122006
"C2orf74",245.771182294573,0.496854717118752,0.269895401259088,1.84091583184032,0.0656338939694319,0.483976304425361
"LYAR",497.351956125292,0.496647306366302,0.234636875662116,2.11666348251878,0.0342884181714915,0.396797822406171
"RCN3",278.93896673368,0.496573704510813,0.360817613678382,1.3762457421312,0.168745564762993,0.645221352638538
"OR7E128P",50.757536255354,0.496395285835789,0.400804836238412,1.23849624793578,0.215532112457258,0.691360699189821
"ENSG00000289435",151.156685915696,0.496309847456963,0.358844495654049,1.38307777733183,0.166641018845678,0.642762962888434
"FOXP4",1773.6847285888,0.496175504999341,0.210116978011569,2.36142509612918,0.0182048491552619,0.31975488864863
"FCGR1A",115.229479625077,0.496088100017005,0.380284697896625,1.30451764891118,0.192057145994331,0.668234708324932
"ENSG00000284624",203.408518458679,0.49598496036116,0.322546599718833,1.5377156689716,0.124118150771924,0.590715812480583
"EPX",48.3065626809894,0.4957477134947,0.453312199686432,1.09361211508894,0.274125133498638,0.733649494168203
"ZBTB46",1096.3965275346,0.495620913513526,0.271694962787715,1.82418145860427,0.0681246437365798,0.489450888858578
"CEP72",351.190435958552,0.495403975298766,0.23178919664047,2.13730399207168,0.0325732743805789,0.388175592923455
"HTR3B",53.7511903915512,0.495146074545872,0.529301604898949,0.935470570961903,0.349545842784916,0.781430343919031
"PIGP",505.015437568789,0.495113373297418,0.180358222830053,2.7451666218953,0.00604801818227347,0.197656946092765
"FHOD1",700.621501608299,0.494979625821798,0.245451712785528,2.01660693341465,0.0437365488973544,0.429830220085906
"LRP3",4096.22016317727,0.494815720672931,0.275353453529154,1.79702020922916,0.0723324115108509,0.498697749373273
"DEF8",3522.70585898589,0.494698446856787,0.134071106147801,3.68982147660831,0.000224411479136803,0.0361841068960181
"ENSG00000251600",274.821082216628,0.494517548407787,0.304847487353117,1.62218016852134,0.10476477665299,0.556888107281149
"ENSG00000289993",37.4283809613093,0.494008482346305,0.416668983236771,1.18561376589336,0.235774863396952,0.708472017667428
"OLAH",30.6261633209797,0.49380506618879,0.495356810092599,0.996867421882181,0.31882886672236,0.763711495547886
"EPCAM-DT",100.14392952988,0.493591852131388,0.420135392431919,1.174839970692,0.240058745504238,0.712289688596296
"NFKBIB",803.167744352059,0.493385237957954,0.24322397727911,2.02852220195287,0.0425069796979092,0.424823888832079
"PHRF1",5503.22747951407,0.49336383626524,0.133671623554376,3.69086439699408,0.000223493266382061,0.0361841068960181
"DUSP8",3853.9071295133,0.493314137394755,0.312599722264323,1.57810164967974,0.114542259293469,0.576549236893201
"ENSG00000280033",115.121397967267,0.493204495590539,0.446329354798496,1.10502365638309,0.269149338735717,0.731784465400286
"AATK",13237.3494431673,0.493169132355685,0.237219461505822,2.07895730487349,0.0376212748793716,0.408784348426693
"CNTFR",3105.84066985966,0.492974470800337,0.232950949982793,2.11621575630728,0.0343264617481036,0.397044382515367
"AIMP1P1",42.0040967619857,0.492909178936811,0.47593739194483,1.03565970499319,0.30036092731468,0.748286805573613
"VAV2",1209.55125995666,0.49287148199044,0.213954199864271,2.30363078781865,0.0212433780560738,0.338258948054338
"CENPB",5289.17401972904,0.49285029909053,0.240275013309362,2.05119247441667,0.0402482064884577,0.417607517001218
"PRKAB2",1446.93954669065,0.49249473114913,0.211214679026403,2.33172586971366,0.0197151169810394,0.328972478290778
"LMF1-AS1",68.9296752970856,0.492443718147695,0.441979002369393,1.11417898929082,0.265202407210378,0.729171906604138
"ENSG00000227775",556.899603971933,0.4923520649202,0.331581884984914,1.4848581518336,0.137581403607245,0.606964316430256
"CEP164",2030.93406426896,0.492342488635332,0.232953831188755,2.11347667528337,0.0345599893372818,0.397690689496631
"TINCR",180.137371402984,0.492313198552467,0.410944037170132,1.19800545578582,0.230914893028506,0.70489809450807
"TMEM240",519.291797832238,0.492232805151155,0.1431557302039,3.43844290724553,0.000585069896607858,0.0612575780058773
"RORB",1854.29412300294,0.492195547677364,0.344251741499308,1.42975470663916,0.152787432848547,0.624208927512663
"VSIG10L2",24.9674539221931,0.492177480206879,0.844517180760987,0.582791554060963,0.560033631323019,0.88072794320656
"ZNF358",2048.44801360233,0.492145083756731,0.271122876483303,1.81521046892198,0.0694915714818251,0.49275915150115
"PHF19",1259.22458583531,0.491963807022939,0.24196842267918,2.03317359172614,0.0420349880908742,0.423966521738264
"MIIP",607.999566027471,0.491694509810815,0.165732231187997,2.96680076220699,0.0030091588683099,0.139932348049412
"FAM240C",33.577405151489,0.491382512098299,0.611169731653077,0.80400335070459,0.421395039888563,0.821609576620153
"ENSG00000254391",23.1529297937392,0.491232625620879,0.480975325180351,1.02132604294551,0.307099991743477,0.753781686654268
"R3HDM2P1",63.9524241654195,0.491174871472504,0.355673127657199,1.3809726776601,0.167287361666657,0.64397456492001
"KIF21B",8651.96447304783,0.491070818357012,0.258196171507197,1.90192912424081,0.0571804210666523,0.467510025709386
"PCDH11X",1283.68669934747,0.491005341080275,0.666586547803943,0.736596534535363,0.461367743025484,0.842833216190825
"TESMIN",36.3280024351032,0.490996527240505,0.414758708215667,1.1838124613533,0.236487308276403,0.708547693077033
"ENSG00000230552",27.5572280960197,0.490874508708113,0.577683222202232,0.849729557380621,0.395475461448238,0.807049916576521
"ENSG00000281021",32.7327458410221,0.490691651629079,0.444653217399548,1.10353784123901,0.269793667758543,0.732371877727945
"PAXX",805.789418051793,0.490584314341833,0.189047746279105,2.59502863164287,0.00945830395580139,0.243199507315107
"CFAP298",391.136305960114,0.490342294136652,0.201842468334518,2.42933163760164,0.0151266886647079,0.2981695941684
"CABP4",57.9882599336252,0.490290818871931,0.423913363473501,1.15658259710083,0.247442935766747,0.717477979178418
"SBF1",16456.588154844,0.490160409067582,0.225950308420601,2.1693283469884,0.0300577645973822,0.37883121133522
"ENSG00000237654",258.17521624897,0.490097028936926,0.295850548075253,1.65656961640059,0.0976065194306974,0.543817387457002
"RGS20",723.160493755656,0.490075209470906,0.255383018310646,1.91898119425772,0.0549867138666655,0.460813812050995
"PPIEL",457.772551811628,0.489875825693986,0.269317708644277,1.81895140932239,0.0689188435887947,0.491714163592732
"RPP25",405.489122496008,0.489844287015381,0.212938011215873,2.30040791786481,0.0214251206722259,0.339795389231773
"ENSG00000260417",68.5377096192505,0.489626047235967,0.555657676620993,0.881164911125552,0.378228568136219,0.79676761295237
"ABCC3",107.068196316393,0.48959282989337,0.60656021350153,0.807162782845689,0.41957270465884,0.821210834496659
"ENSG00000253154",48.873408641225,0.489366705645646,0.571116798559135,0.856859239441503,0.391522681767749,0.80453420401315
"DVL1",4399.90919063904,0.48929185574735,0.228904552440814,2.13753658688751,0.032554373209909,0.388175592923455
"ENSG00000283057",20.4598288857694,0.489281814871662,0.521374936742644,0.938445215507505,0.348015658605478,0.780590440418444
"NEAT1",36877.7241536136,0.489180986510805,0.501805371793414,0.974842068275414,0.329638606041954,0.769922777236102
"LINC03007",23.4384200929211,0.4890230714449,0.438312704928273,1.11569449378595,0.264552928300413,0.72883894792958
"ENSG00000235605",35.728359856694,0.488754276484836,0.501825143824918,0.973953343109802,0.330079705879553,0.769977295517446
"BAIAP2L1",159.807378069788,0.488704946083512,0.213611494501992,2.28782138911983,0.0221479247051308,0.344260737094019
