"","Chr","baseMean","logFC","lfcSE","stat","P.Value","adj.P.Val","DifExpressed","start_position","end_position","strand","percentage_gene_gc_content","transcript_length","cds_length","Description"
"FGF2","4",2527.33038913054,-0.629927951433875,0.183799618154488,-3.42725386352221,0.000609718770704007,0.0337700713763642,"DOWN",122826682,122898236,"+",38.75,6801,867,"fibroblast growth factor 2"
"INTS12","4",372.629265306588,-0.635024016120133,0.166676676629917,-3.80991527404951,0.00013901442340078,0.0166445685364914,"DOWN",105682627,105895986,"-",36.56,1927,1389,"integrator complex subunit 12"
"THAP9","4",325.559896875329,-0.641675792665412,0.186928034933595,-3.43274240749046,0.000597509484354723,0.0335077866430792,"DOWN",82900684,82919969,"+",37.02,553,93,"THAP domain containing 9"
"TLR6","4",279.553910416441,-0.709281656861252,0.22077305024768,-3.21271847295458,0.00131485104298917,0.0494093016131114,"DOWN",38822897,38856817,"-",39.82,6698,2391,"toll like receptor 6"
"TMEM154","4",67.457348210002,-0.718384037549291,0.221684239841061,-3.24057334010007,0.00119289581892858,0.0470658699455245,"DOWN",152618628,152680012,"-",41.51,10534,552,"transmembrane protein 154"
"SMAD1","4",891.900573843072,-0.721884561120879,0.217863622461286,-3.31346992657829,0.000921460159639959,0.0414246011543718,"DOWN",145481194,145559176,"+",38.35,616,319,"SMAD family member 1"
"PAICS","4",2220.00241860304,-0.742672763758923,0.193315749380869,-3.84176026080376,0.000122155118743755,0.0153079984556293,"DOWN",56435741,56464578,"+",39.99,3340,1002,"phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase"
"DCAF16","4",1395.47398551656,-0.753804767005758,0.166807467594976,-4.5190109164421,6.21291917565966e-06,0.00319714176984052,"DOWN",17793446,17810758,"-",38.69,2633,NA,"DDB1 and CUL4 associated factor 16"
"CFAP97","4",1733.50115421526,-0.822653719051868,0.202553073082501,-4.06142304598259,4.87744960404595e-05,0.00928866111208309,"DOWN",185159665,185209504,"-",41.18,4851,1599,"cilia and flagella associated protein 97"
"SLC7A11","4",4565.11170986712,-0.831399498823071,0.225992056982181,-3.67888814290772,0.000234252974167763,0.0212747074860397,"DOWN",138164097,138242349,"-",35.52,9645,1506,"solute carrier family 7 member 11"
"BMP2K","4",2175.07865026482,-0.832478118863361,0.216193607331652,-3.85061394339148,0.00011782209835493,0.0150139614762035,"DOWN",78776342,78916365,"+",35.68,2741,1068,"BMP2 inducible kinase"
"PLRG1","4",2055.39169635452,-0.832904082631252,0.252084079754977,-3.30407252786779,0.000952911762013835,0.0419676234605981,"DOWN",154535005,154550400,"-",34.62,3317,1545,"pleiotropic regulator 1"
"TLR3","4",144.775508398183,-0.901652121515911,0.257922241534002,-3.49582927068757,0.000472590973854007,0.0308071174644606,"DOWN",186068911,186088073,"+",39.22,1589,900,"toll like receptor 3"
"ABCG2","4",1569.56352200354,-0.926068281493407,0.282088108691832,-3.28290435845735,0.00102743517263186,0.0438335097632233,"DOWN",88090150,88231628,"-",41.38,4844,1968,"ATP binding cassette subfamily G member 2 (JR blood group)"
"MCUB","4",168.668860854668,-0.978446073666595,0.21469559199286,-4.55736452054934,5.17994810514252e-06,0.00305566402124334,"DOWN",109560209,109688719,"+",41.01,2230,1011,"mitochondrial calcium uniporter dominant negative subunit beta"
"GABRG1","4",3859.32833177186,-0.978735168955267,0.278974438159268,-3.50833278996157,0.000450924595418985,0.0303790035231297,"DOWN",46035769,46124054,"-",32.6,6758,1398,"gamma-aminobutyric acid type A receptor subunit gamma1"
"TLR1","4",280.351650607458,-1.09671964582196,0.279478281468559,-3.92416770297531,8.7030095786779e-05,0.0131244608780438,"DOWN",38787555,38856817,"-",40.6,11620,2361,"toll like receptor 1"
"CD38","4",567.123144132135,-1.39960597328137,0.425137960201391,-3.29212186232056,0.000994345153798974,0.0432540141902554,"DOWN",15778275,15853232,"+",41.09,1560,369,"CD38 molecule"
"SFRP2","4",1333.51965625461,-1.46111375287552,0.416313178732162,-3.50965049274969,0.000448696062503101,0.0303133043790503,"DOWN",153780591,153789083,"-",42.87,1996,888,"secreted frizzled related protein 2"
"ENSG00000248161","4",22.2625747736462,-1.75583315148022,0.495874174728727,-3.5408844440039,0.00039878819322545,0.0280011956834172,"DOWN",102418602,102502487,"-",38.94,673,NA,"novel transcript"
"ENSG00000233974","5",121.945051918972,1.93475397741266,0.464578181692777,4.16453904564141,3.11982234551755e-05,0.00718628792844643,"UP",21481324,21484011,"-",60.01,2688,2688,"novel protein"
"MARCHF11","5",114.754126440299,1.67208981306015,0.514316024642268,3.25109413851759,0.0011496178514704,0.0463781664787962,"UP",16067139,16180762,"-",39.41,1757,1209,"membrane associated ring-CH-type finger 11"
"RELL2","5",525.325162433261,1.13350131493495,0.228806719145605,4.95396865602372,7.27149245691517e-07,0.00146638941781651,"UP",141636950,141641064,"+",60,2154,912,"RELT like 2"
"N4BP3","5",477.454944056012,1.13112452810145,0.231552266400454,4.88496418404841,1.03447656555534e-06,0.00147175589497186,"UP",178113532,178127034,"+",59.62,5985,1635,"NEDD4 binding protein 3"
"RN7SKP230","5",33.2806717663613,1.11916956420977,0.330052377291976,3.3908847237895,0.000696673975273996,0.0355480100548035,"UP",109699500,109699834,"-",47.46,335,NA,"RN7SK pseudogene 230"
"TRIM41","5",2761.09241196582,0.619405831247565,0.189983501446748,3.2603137984652,0.00111289012663197,0.045620950174103,"UP",181222499,181235808,"+",52.1,914,574,"tripartite motif containing 41"
"LYSMD3","5",868.454660458049,-0.520453726231987,0.15257782694479,-3.41107051170885,0.000647083552580378,0.0341710978225088,"DOWN",90515611,90529584,"-",35.92,3863,453,"LysM domain containing 3"
"TNPO1","5",5087.35695284764,-0.536650886993072,0.155594475107502,-3.44903562046335,0.000562592482914006,0.0330409749349656,"DOWN",72816312,72916733,"+",37.25,11040,2613,"transportin 1"
"TMEM161B","5",610.824287377964,-0.549771134038481,0.147738527083137,-3.72124417978737,0.000198243630571153,0.0194907335324956,"DOWN",88185575,88269476,"-",35.56,5735,1509,"transmembrane protein 161B"
"ANKRA2","5",472.523707426076,-0.555836181005917,0.167386042356092,-3.32068416925378,0.000897970912010515,0.0409707593572732,"DOWN",73552190,73565667,"-",37.11,2161,942,"ankyrin repeat family A member 2"
"PRRC1","5",843.573961478261,-0.556830194559105,0.164674722599633,-3.38139445914177,0.000721189315035053,0.0362342193945113,"DOWN",127517617,127555085,"+",36.28,1748,1338,"proline rich coiled-coil 1"
"PCDHGA9","5",802.552058216735,-0.567632387159524,0.153204650644226,-3.7050597666104,0.000211340894190276,0.0202035212129882,"DOWN",141402778,141512975,"+",45.51,4776,2799,"protocadherin gamma subfamily A, 9"
"IL6ST","5",13080.6169370363,-0.624746558105563,0.194680495454458,-3.20908654278472,0.00133157405640974,0.0496488303784008,"DOWN",55935095,55995022,"-",37.44,9027,2757,"interleukin 6 cytokine family signal transducer"
"PCDHGC3","5",7623.7554959472,-0.645144553183026,0.200172800507522,-3.22293813918431,0.00126882952563252,0.0483777895965317,"DOWN",141475947,141512977,"+",50.58,2849,2592,"protocadherin gamma subfamily C, 3"
"MACIR","5",932.316967990142,-0.660325774601699,0.17718740047401,-3.72670840497238,0.000193996674296075,0.0193086566441353,"DOWN",103258763,103278660,"+",37.42,2988,621,"macrophage immunometabolism regulator"
"RIOK2","5",618.470485119624,-0.709243477657401,0.196318327812001,-3.61272167281594,0.00030299988389992,0.0237933610129983,"DOWN",97160867,97183247,"-",36.71,3909,1659,"RIO kinase 2"
"POC5","5",336.096356415222,-0.723353429802074,0.147548803624716,-4.90246895963923,9.46395731013821e-07,0.00146638941781651,"DOWN",75674124,75717448,"-",37.26,2185,1728,"POC5 centriolar protein"
"RHOBTB3","5",9869.53557667621,-0.830690578697848,0.233078942216459,-3.56398810977266,0.000365262507431716,0.0263708627007268,"DOWN",95713522,95824383,"+",40.56,575,NA,"Rho related BTB domain containing 3"
"RIMOC1","5",1390.82607145105,-0.894263770684922,0.223752780672601,-3.99665992081423,6.42424878847563e-05,0.0108655161676973,"DOWN",41904188,41921636,"+",36.01,563,NA,"RAB7A interacting MON1-CCZ1 complex subunit 1"
"EEF1A1P13","5",55.1485592922155,-0.910112922792149,0.273790672317303,-3.32411953661225,0.000886981682122779,0.0407842946080257,"DOWN",14651941,14653329,"-",47.73,1389,NA,"eukaryotic translation elongation factor 1 alpha 1 pseudogene 13"
"LIX1","5",2324.42965254097,-1.30382913863211,0.303194353004764,-4.30030812154217,1.70560796184184e-05,0.00528869668783421,"DOWN",97091867,97142753,"-",39.26,3765,849,"limb and CNS expressed 1"
"GRM4","6",615.446390755073,1.48586781622169,0.430148908547505,3.45431032532213,0.000551702143003064,0.0328656848046111,"UP",34018643,34155622,"-",56,7368,2739,"glutamate metabotropic receptor 4"
"SNORA20","6",322.437579958565,1.43661688588922,0.325645866886409,4.41159256718075,1.02613067574514e-05,0.00433091704331014,"UP",159780250,159780381,"-",40.15,132,NA,"small nucleolar RNA, H/ACA box 20"
"TMEM151B","6",5340.59965494505,1.13078802846897,0.257437471263699,4.39247644454476,1.12066775359367e-05,0.00433091704331014,"UP",44270450,44307506,"+",54.71,4911,1701,"transmembrane protein 151B"
"ENSG00000124593","6",171.171991872371,0.993753051622241,0.305500528722696,3.25286851638897,0.00114246347851495,0.046284123436118,"UP",41780349,41790141,"+",54.39,3947,213,"novel protein"
"RN7SL128P","6",1164.9901402639,0.957843611077746,0.277553830427072,3.45101924770381,0.000558473739277597,0.0330248186832908,"UP",20421583,20421887,"-",51.8,305,NA,"RNA, 7SL, cytoplasmic 128, pseudogene"
"TTBK1","6",5967.07387400095,0.92263318806386,0.234497700653501,3.9345084642308,8.33671310313834e-05,0.0128427861855098,"UP",43243481,43288258,"+",56.24,7130,3966,"tau tubulin kinase 1"
"PRRC2A","6",18192.1264076001,0.554328385880888,0.164782273042394,3.3640049724176,0.000768201591576442,0.037683851922077,"UP",31620715,31637771,"+",53.44,6903,6474,"proline rich coiled-coil 2A"
"EHMT2","6",4241.70475526908,0.423552988427299,0.116334881553046,3.64080818042669,0.000271783573258455,0.0224960897760056,"UP",31879759,31897698,"-",53.84,1517,NA,"euchromatic histone lysine methyltransferase 2"
"PHF10","6",3311.42503303228,-0.518399295426357,0.154653213935861,-3.35201113661533,0.000802267914769648,0.0385758484823433,"DOWN",169703902,169725566,"-",39.49,2167,1497,"PHD finger protein 10"
"TAB2","6",4486.81727736544,-0.57360892610796,0.177254107250076,-3.2360825653461,0.00121182326744898,0.0475247404004392,"DOWN",149218641,149411613,"+",38.87,648,392,"TGF-beta activated kinase 1 (MAP3K7) binding protein 2"
"DYNLT1","6",403.295854025636,-0.574739493903221,0.162853411549933,-3.52918301454802,0.000416844748473459,0.0287230971127609,"DOWN",158636474,158644743,"-",45.31,2891,NA,"dynein light chain Tctex-type 1"
"BLOC1S5","6",307.990055476145,-0.596279308650299,0.177655712665228,-3.35637565324973,0.000789712238653603,0.0381999604081521,"DOWN",8013567,8064396,"-",39.98,2659,564,"biogenesis of lysosomal organelles complex 1 subunit 5"
"SFT2D1","6",606.460127818251,-0.607061706713133,0.182252845553013,-3.33087642539196,0.000865730251332112,0.0401153722622447,"DOWN",166319728,166342576,"-",43.21,1033,480,"SFT2 domain containing 1"
"C6orf62","6",3404.04766725959,-0.636969801901217,0.170908634404022,-3.72696092343377,0.000193802491490165,0.0193086566441353,"DOWN",24704861,24720825,"-",40.3,2452,690,"chromosome 6 open reading frame 62"
"FBXO30","6",1923.96662393322,-0.653032241879255,0.189697722497736,-3.44248857224445,0.000576388217107352,0.0332709437206645,"DOWN",145793502,145814795,"-",35.27,9051,2238,"F-box protein 30"
"ECI2","6",874.06626380227,-0.722566507881228,0.205442614533383,-3.51712087349734,0.00043625507092922,0.029638385240152,"DOWN",4115693,4135597,"-",41.7,1405,1095,"enoyl-CoA delta isomerase 2"
"SNHG32","6",358.918291231086,-0.772299014332683,0.184681116439811,-4.18179740961433,2.8921361856946e-05,0.00692566393932767,"DOWN",31822094,31839766,"+",49.73,827,NA,"small nucleolar RNA host gene 32"
"NUP43","6",627.661916130487,-0.78975627656427,0.175809309136063,-4.4921186508563,7.05181153240664e-06,0.00341110227445574,"DOWN",149724315,149749665,"-",43.95,3831,1143,"nucleoporin 43"
"HLA-DMA","6",436.006580982765,-0.921725473099568,0.256500389743092,-3.59346616986725,0.000326308032244206,0.0248178807165358,"DOWN",32948613,32969094,"-",43.69,657,NA,"major histocompatibility complex, class II, DM alpha"
"ELOVL2","6",753.254475018412,-0.945006369197159,0.270483163167023,-3.49377150922189,0.000476248436887345,0.0308071174644606,"DOWN",10980759,11044305,"-",39.63,3988,891,"ELOVL fatty acid elongase 2"
"CD109","6",852.012647816722,-0.99699785239262,0.304426958668142,-3.27499856370951,0.00105662510833784,0.0445123493801142,"DOWN",73695785,73828316,"+",38.58,9031,4338,"CD109 molecule"
"EEF1A1","6",31863.3251343959,-1.00883859472903,0.244209432832479,-4.13103860497094,3.61127922830496e-05,0.00759499125354641,"DOWN",73489308,73525587,"-",42.73,5132,1131,"eukaryotic translation elongation factor 1 alpha 1"
"ENSG00000230882","7",49.6763106641403,2.40292480703409,0.718876900659979,3.34260956893738,0.00082994582578075,0.0390604200643749,"UP",76071469,76074963,"-",68.35,3495,NA,"hypothetical protein LOC285908 (LOC285908) pseudogene"
"ENSG00000176349","7",72.549623949744,1.75793522845751,0.37649537130646,4.66920807646951,3.02363015139508e-06,0.00243765062805471,"UP",1812093,1849931,"+",55.15,2967,NA,"novel transcript, antisense to MAD1L1"
"RN7SL845P","7",23.7615895584885,1.54141267638445,0.436054030142561,3.5349121205932,0.000407910794100505,0.0283288949693965,"UP",152757662,152757951,"+",56.55,290,NA,"RNA, 7SL, cytoplasmic 845, pseudogene"
"RNY4","7",200.656353988552,1.49414718165483,0.370106296253649,4.03707582599684,5.41215799343184e-05,0.0098125996377904,"UP",148963315,148963410,"+",41.67,96,NA,"RNA, Ro60-associated Y4"
"BHLHA15","7",91.2244858187096,1.27554240140589,0.348651066447474,3.65850709823674,0.000253688715865571,0.0222549473921363,"UP",98211439,98215457,"+",63.65,3262,570,"basic helix-loop-helix family member a15"
"TNRC18","7",11407.5055778735,1.11124407602454,0.25179276060332,4.41332814081664,1.01793529044751e-05,0.00433091704331014,"UP",5306790,5425414,"-",54.68,10572,8907,"trinucleotide repeat containing 18"
"ENSG00000222024","7",180.995559085812,1.09240782613034,0.293838505414311,3.71771502373404,0.000201032859245782,0.0195268302558975,"UP",79353410,79354392,"+",55.65,983,NA,"pseudogene similar to part of transmembrane protein 198 TMEM198"
"SSPOP","7",740.811130020342,1.08278230090551,0.258667600324503,4.18599894052112,2.83914671418105e-05,0.00692350303950298,"UP",149776042,149833829,"+",61.02,15799,NA,"SCO-spondin, pseudogene"
"MAD1L1","7",117.496883764982,1.00266124859925,0.30364160149698,3.30212080181384,0.000959567343657932,0.0419676234605981,"UP",1815793,2233243,"-",55.65,548,NA,"mitotic arrest deficient 1 like 1"
"FZD9","7",231.378478889867,0.9667810150607,0.29470464375846,3.28050824965308,0.00103620234400926,0.0440449734485201,"UP",73433778,73436120,"+",68.46,2343,1776,"frizzled class receptor 9"
"CASTOR2","7",9134.10460532495,0.904802958848711,0.26019179977791,3.4774460979209,0.000506214821472343,0.0314738089257843,"UP",74964705,75031528,"+",52.97,8100,990,"cytosolic arginine sensor for mTORC1 subunit 2"
"SH2B2","7",269.73136594744,0.897930346414713,0.279151368618673,3.21664318128888,0.00129699797185683,0.0490143639802022,"UP",102285091,102321711,"+",56.99,490,144,"SH2B adaptor protein 2"
"NYAP1","7",3128.83013175743,0.896056404300736,0.203976828312691,4.39293233311338,1.11831943053693e-05,0.00433091704331014,"UP",100483927,100494802,"+",59.21,3584,2526,"neuronal tyrosine phosphorylated phosphoinositide-3-kinase adaptor 1"
"ZNF316","7",2390.247017664,0.787423290849179,0.209699691763807,3.75500452206713,0.000173338348653549,0.0179160739339092,"UP",6637318,6658279,"+",60.32,7243,3015,"zinc finger protein 316"
"ZNF853","7",3448.6005737124,0.78498438242932,0.191593678219712,4.0971309164446,4.18302358253848e-05,0.00829267281698981,"UP",6615610,6624290,"+",57.56,3864,1980,"zinc finger protein 853"
"ZNF815P","7",350.156479725046,0.755896412527048,0.224329739887606,3.36957735922918,0.000752835559020095,0.0372353391215951,"UP",5823207,5847743,"+",48.47,1737,NA,"zinc finger protein 815, pseudogene"
"FBXL18","7",2218.54531990058,0.748002838260425,0.230607637898432,3.24361692907098,0.00118022356886805,0.0469488276918464,"UP",5431335,5513809,"-",54.7,2526,2007,"F-box and leucine rich repeat protein 18"
"IQCE","7",4084.08646060925,0.661060459916806,0.189330923066986,3.4915609621938,0.000480206866952023,0.0308071174644606,"UP",2558972,2614733,"+",52.81,6775,1893,"IQ motif containing E"
"CYTH3","7",2609.54608829276,0.597234782781286,0.165145205824367,3.61642216496705,0.000298703079616459,0.0237059053832581,"UP",6161779,6272644,"-",44.78,4482,1200,"cytohesin 3"
"LMTK2","7",11593.1655888138,0.526722358749478,0.162451851676261,3.2423290551292,0.00118557048741213,0.0470068980468029,"UP",98106862,98209638,"+",43.73,8974,4512,"lemur tyrosine kinase 2"
"INTS15","7",800.684560803099,0.464135635473725,0.139710394937358,3.32212671563795,0.00089334114005193,0.0409211151766969,"UP",6590021,6608726,"+",53.1,2178,1350,"integrator complex subunit 15"
"SMARCD3","7",3419.23601993442,0.458421425039302,0.128372164337278,3.57103447936634,0.000355574078286764,0.025981615279286,"UP",151238764,151277896,"-",56.14,468,NA,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3"
"INTS1","7",9254.33439727876,0.426697872049686,0.121760599410254,3.50440022565913,0.000457637017610077,0.0306604124873056,"UP",1470277,1504389,"-",63.53,6981,6573,"integrator complex subunit 1"
"COG5","7",1768.0290637998,-0.465321391917071,0.10778015364289,-4.31731980508053,1.57935249066937e-05,0.0049963315185462,"DOWN",107201372,107564261,"-",37.09,4532,2427,"component of oligomeric golgi complex 5"
"HERPUD2","7",1258.16946346272,-0.468033996521681,0.144949861073248,-3.22893718597749,0.00124251182556532,0.0479605389704566,"DOWN",35632659,35697459,"-",38.61,2884,1221,"HERPUD family member 2"
"PMPCB","7",1965.84625257471,-0.481240173233758,0.149031670688936,-3.22911345628151,0.00124174620989232,0.0479605389704566,"DOWN",103297407,103331818,"+",38.66,2425,1428,"peptidase, mitochondrial processing subunit beta"
"POT1","7",646.20859760232,-0.565621544539463,0.176264403183939,-3.20893801767345,0.0013322620902829,0.0496488303784008,"DOWN",124822386,124929983,"-",34.37,3924,1905,"protection of telomeres 1"
"ITGB8","7",11122.0971710437,-0.727154878551596,0.192998869541577,-3.7676639261089,0.000164782334148466,0.0177920782755124,"DOWN",20330702,20415754,"+",37.44,3420,1905,"integrin subunit beta 8"
"PON2","7",3458.10281109205,-0.773151238238177,0.220886480409104,-3.50021982697277,0.000464874627246211,0.0307473940970095,"DOWN",95404862,95435329,"-",38.28,1610,1065,"paraoxonase 2"
"PTPRZ1","7",20507.3113729381,-0.843693871724828,0.236801921883416,-3.56286750130432,0.000366825852013393,0.0263993957969061,"DOWN",121873089,122062036,"+",35.6,5633,4485,"protein tyrosine phosphatase receptor type Z1"
"ZNF92","7",685.168706337806,-0.990874056354203,0.270652960104909,-3.66105013582754,0.000251183595529903,0.0222532104083745,"DOWN",65373799,65401136,"+",39.16,3165,1761,"zinc finger protein 92"
"TMEM209","7",617.373779000685,-1.07727228960372,0.302151944150496,-3.56533297388666,0.000363394531609106,0.0263145513218498,"DOWN",130164713,130207770,"-",37.56,3455,1686,"transmembrane protein 209"
"WEE2-AS1","7",68.2303149537392,-1.1330161663697,0.350087723103441,-3.23637788930668,0.00121057008213037,0.0475247404004392,"DOWN",141704003,141738346,"-",40,2372,NA,"WEE2 antisense RNA 1"
"KLHL7-DT","7",42.9791148477366,-1.42030501521211,0.415012689003498,-3.42231708293657,0.000620898591831668,0.0340069706528812,"DOWN",23100214,23105703,"-",40.09,3578,NA,"KLHL7 divergent transcript"
"SCRT1","8",1579.22964060515,1.41036554000757,0.326795455251531,4.31574404522249,1.59066206453344e-05,0.0049963315185462,"UP",144330565,144336482,"-",66.53,3980,1047,"scratch family transcriptional repressor 1"
"KCNK9","8",450.686060572885,1.12125530123127,0.338556701815821,3.31186857391247,0.000926750723867552,0.0414314103649919,"UP",139600838,139704109,"-",52.02,3276,1125,"potassium two pore domain channel subfamily K member 9"
"RN7SL396P","8",3698.48721944366,0.959060925869303,0.291726762088244,3.28753152094836,0.00101069873839072,0.0435981079790368,"UP",119862662,119862956,"+",56.27,295,NA,"RNA, 7SL, cytoplasmic 396, pseudogene"
"SLC45A4","8",2601.88926036316,0.834210746507722,0.255700325305017,3.26245477205638,0.00110451795995293,0.045586811227682,"UP",141207166,141308305,"-",52.64,7483,2154,"solute carrier family 45 member 4"
"ADGRB1","8",5868.66071780923,0.827055861632078,0.250389540206967,3.30307672176901,0.000956302199499162,0.0419676234605981,"UP",142449430,142545009,"+",62.67,6232,4746,"adhesion G protein-coupled receptor B1"
"POLR3D","8",1546.04013118953,0.465821687985369,0.143697041612386,3.24169295873116,0.00118821964379774,0.0470199141296817,"UP",22245133,22254601,"+",49.41,5336,1197,"RNA polymerase III subunit D"
"VPS13B","8",4882.25759069859,-0.40037178804325,0.113655968513278,-3.52266399451319,0.000427232630664046,0.0292278348478631,"DOWN",99013266,99877580,"+",36.65,5625,4284,"vacuolar protein sorting 13 homolog B"
"RMDN1","8",1371.29055475738,-0.530341607619128,0.161804992229772,-3.2776591149055,0.00104671718490691,0.0441813295535053,"DOWN",86468257,86514357,"-",38.38,898,479,"regulator of microtubule dynamics 1"
"PEX2","8",911.243651875499,-0.561163751358045,0.167734261131627,-3.34555234912729,0.000821188560727294,0.0389827822327916,"DOWN",76980258,77001044,"-",38.37,4169,918,"peroxisomal biogenesis factor 2"
"ERI1","8",447.176008452192,-0.62051844549481,0.161158736170617,-3.85035561980253,0.000117946443416798,0.0150139614762035,"DOWN",9002147,9116746,"+",41.64,540,NA,"exoribonuclease 1"
"DPY19L4","8",1282.64944931638,-0.72692164333918,0.222466739447435,-3.26755201763964,0.00108481929012137,0.0451591038741401,"DOWN",94719703,94793836,"+",40.06,680,384,"dpy-19 like 4"
"FSBP","8",239.860512516647,-0.84334040999836,0.205606846656035,-4.10171365260617,4.10101592361992e-05,0.00819728687013814,"DOWN",94378377,94436952,"-",35.62,2472,390,"fibrinogen silencer binding protein"
"CPNE3","8",2438.50253523051,-0.847409083971645,0.238615298282699,-3.55136108233798,0.000383244244805097,0.0273285313099123,"DOWN",86514435,86561498,"+",37.62,4857,1614,"copine 3"
"RIPK2","8",395.034794521141,-0.860506700236753,0.250106504134255,-3.44056106503668,0.000580509426376676,0.0333583735267075,"DOWN",89757806,89791064,"+",35.92,1916,207,"receptor interacting serine/threonine kinase 2"
"CFAP418","8",206.745069130544,-0.929830775510098,0.230382907422028,-4.03602327062738,5.43648262746486e-05,0.0098125996377904,"DOWN",95244913,95269201,"-",37.4,3340,624,"cilia and flagella associated protein 418"
"ADHFE1","8",286.185952524264,-0.973799108736059,0.273913520707183,-3.55513340934003,0.000377787350182765,0.0270330321050898,"DOWN",66432492,66468907,"+",43.48,1956,1260,"alcohol dehydrogenase iron containing 1"
"CYP7B1","8",1869.00728159961,-1.31778076089713,0.407231487222578,-3.23595007322427,0.00121238587724597,0.0475247404004392,"DOWN",64587763,64798737,"-",37.55,587,NA,"cytochrome P450 family 7 subfamily B member 1"
"PPP1R42","8",42.1076719422454,-1.79329142703609,0.51612369425754,-3.47453807486167,0.000511733733962615,0.0316515248097391,"DOWN",66964099,67056604,"-",39.58,369,NA,"protein phosphatase 1 regulatory subunit 42"
"ENSG00000227619","9",30.5804285464135,3.193917149012,0.880076047178899,3.62913768560133,0.000284369546625997,0.0230530117150346,"UP",129575117,129584557,"+",53.72,1860,NA,"novel transcript"
"SOHLH1","9",264.099628079634,1.63059885571036,0.487513739560936,3.34472389881546,0.000823645192628483,0.0389827822327916,"UP",135693407,135704498,"-",63.42,1368,1164,"spermatogenesis and oogenesis specific basic helix-loop-helix 1"
"LINC00484","9",95.3185506914581,1.38623894707471,0.417550878474286,3.31992822560924,0.000900405942049592,0.0409707593572732,"UP",91118361,91183601,"+",44.39,3049,NA,"long intergenic non-protein coding RNA 484"
"AJM1","9",4475.37201745747,1.07488312355534,0.256415098917015,4.19196501335207,2.76548652010708e-05,0.00689546979126907,"UP",136842478,136848801,"+",71.36,4642,2931,"apical junction component 1 homolog"
"MIR600HG","9",1302.99723774692,1.01803161120055,0.186091118850558,5.47060825626011,4.48493653231586e-08,0.000308483580250224,"UP",123109494,123115477,"-",53.98,5984,NA,"MIR600 host gene"
"ST6GALNAC6","9",637.72961172558,0.98174430413339,0.23842252019011,4.11766599627661,3.82728841559389e-05,0.00797989634651327,"UP",127885321,127905408,"-",53.52,2018,261,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"
"RALGDS","9",2600.29645730939,0.803798381141464,0.244648538915171,3.28552291669386,0.00101793261498352,0.0436519826701974,"UP",133097720,133149334,"-",58.92,5596,NA,"ral guanine nucleotide dissociation stimulator"
"DAB2IP","9",6084.657256478,0.758682650423121,0.216636426570542,3.50210101982122,0.000461604563428959,0.0307010851731007,"UP",121567057,121785530,"+",53.14,5514,3399,"DAB2 interacting protein"
"WNK2","9",12542.0081953203,0.687091534959141,0.165826523370465,4.14343568805423,3.42141050150195e-05,0.00759499125354641,"UP",93184122,93320572,"+",52.51,8338,6894,"WNK lysine deficient protein kinase 2"
"RNF208","9",1781.30095295602,0.676618403252224,0.186740314836295,3.62331189087573,0.000290854751595155,0.0232934206029153,"UP",137220247,137222240,"-",71.82,1135,786,"ring finger protein 208"
"RABL6","9",6332.85781313755,0.652016379785625,0.169482096573611,3.8471106563308,0.000119518996861063,0.0151344840737261,"UP",136807943,136841187,"+",57.06,1580,945,"RAB, member RAS oncogene family like 6"
"RAPGEF1","9",8620.74726428141,0.637353117952085,0.18511055571373,3.44309440104398,0.000575098529995241,0.0332709437206645,"UP",131576770,131740076,"-",48.49,5447,NA,"Rap guanine nucleotide exchange factor 1"
"PPP1R26","9",2954.6741751142,0.599796459111481,0.163055361625896,3.67848351094161,0.000234624856403491,0.0212747074860397,"UP",135479079,135488893,"+",59.96,4744,3630,"protein phosphatase 1 regulatory subunit 26"
"AOPEP","9",3155.1878176398,0.526483742005664,0.145888808119199,3.6088014481241,0.000307614926426165,0.0239227479438689,"UP",94726604,95151793,"+",43.58,2292,NA,"aminopeptidase O (putative)"
"TESK1","9",1800.17953493964,0.524511786067134,0.15406533001427,3.40447643878446,0.000662910188345647,0.0347037788210559,"UP",35605262,35610041,"+",59.33,2530,1881,"testis associated actin remodelling kinase 1"
"NPDC1","9",5272.11847505267,0.492502102400631,0.107557071302834,4.57898394252444,4.67240062144134e-06,0.00289760721615847,"UP",137039463,137046179,"-",65.82,1475,978,"neural proliferation, differentiation and control 1"
"NELFB","9",2813.65320422501,0.397945507392322,0.112098957329299,3.54994833915651,0.000385306755010341,0.0273285313099123,"UP",137255327,137273542,"+",56.43,2540,1887,"negative elongation factor complex member B"
"STX17","9",1574.48665635253,-0.384988951563691,0.115178333808714,-3.34254663036777,0.000830134064119081,0.0390604200643749,"DOWN",99906654,99974534,"+",36.39,6885,909,"syntaxin 17"
"NFX1","9",2781.46871138962,-0.38980979610744,0.11990949511257,-3.25086679534002,0.00115053749637301,0.0463781664787962,"DOWN",33290512,33371157,"+",42.57,4599,3363,"nuclear transcription factor, X-box binding 1"
